id,name,location,city_slug,address,phone,website,rating,pincode,image_url,property_type,active,google_cid,google_review_count,google_summary,gmb_link,hotelzz_link
wooden-ashram-stay-amritsar-in04992,Wooden Ashram Stay Amritsar,Amritsar,amritsar,"20, Ranjit Ave, Mall Road, Amritsar, Punjab 143104",,,4.6,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=wooden-ashram-stay-amritsar-in04992
whispering-riverside-amritsar-in04993,Whispering Riverside Amritsar,Amritsar,amritsar,"92, Mall Rd, Cantt, Amritsar, Punjab 143001",,,4.5,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=whispering-riverside-amritsar-in04993
orchid-tirth-amritsar-in04994,Orchid Tirth Amritsar,Amritsar,amritsar,"103, Golden Temple Rd, Cantt, Amritsar, Punjab 143006",,,4.5,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=orchid-tirth-amritsar-in04994
sapphire-ghat-view-amritsar-in04995,Sapphire Ghat View Amritsar,Amritsar,amritsar,"430, Golden Temple Rd, Lawrence Road, Amritsar, Punjab 143104",,,4.5,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=sapphire-ghat-view-amritsar-in04995
the-royal-sanctuary-amritsar-in04996,The Royal Sanctuary Amritsar,Amritsar,amritsar,"206, Cantt, Mall Road, Amritsar, Punjab 143006",,,4.5,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-royal-sanctuary-amritsar-in04996
sunrise-tirth-amritsar-in04997,Sunrise Tirth Amritsar,Amritsar,amritsar,"156, Ranjit Ave, Ranjit Avenue, Amritsar, Punjab 143006",,,4.4,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=sunrise-tirth-amritsar-in04997
aurora-tirth-amritsar-in04998,Aurora Tirth Amritsar,Amritsar,amritsar,"589, Lawrence Rd, Ranjit Avenue, Amritsar, Punjab 143001",,,4.9,143001,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=aurora-tirth-amritsar-in04998
the-aria-sanctuary-amritsar-in04999,The Aria Sanctuary Amritsar,Amritsar,amritsar,"170, Golden Temple Rd, near Golden Temple, Amritsar, Punjab 143006",,,4.8,143006,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=the-aria-sanctuary-amritsar-in04999
silver-peace-lodge-amritsar-in05000,Silver Peace Lodge Amritsar,Amritsar,amritsar,"494, Mall Rd, near Golden Temple, Amritsar, Punjab 143104",,,4.0,143104,,Homestay,yes,,,,,https://hotelzz.in/property.html?id=silver-peace-lodge-amritsar-in05000
cedar-mussoorie-lodge-in05001,Cedar Mussoorie Lodge,Mussoorie,mussoorie,"248, Happy Valley, Library, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=cedar-mussoorie-lodge-in05001
the-mussoorie-retreat-in05002,The Mussoorie Retreat,Mussoorie,mussoorie,"336, Library Bazaar, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-mussoorie-retreat-in05002
himalayan-orchid-mussoorie-in05003,Himalayan Orchid Mussoorie,Mussoorie,mussoorie,"551, Camel's Back, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-orchid-mussoorie-in05003
tranquil-view-resort-mussoorie-in05004,Tranquil View Resort Mussoorie,Mussoorie,mussoorie,"401, Landour, Library, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=tranquil-view-resort-mussoorie-in05004
pine-mussoorie-lodge-in05005,Pine Mussoorie Lodge,Mussoorie,mussoorie,"214, Library Bazaar, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pine-mussoorie-lodge-in05005
wood-house-mussoorie-in05006,Wood House Mussoorie,Mussoorie,mussoorie,"584, Happy Valley, Landour, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wood-house-mussoorie-in05006
saffron-cottage-mussoorie-in05007,Saffron Cottage Mussoorie,Mussoorie,mussoorie,"205, Picture Palace, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.0,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=saffron-cottage-mussoorie-in05007
serene-pines-mussoorie-in05008,Serene Pines Mussoorie,Mussoorie,mussoorie,"442, Camel's Back, Library, Mussoorie, Uttarakhand 248179",,,4.0,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=serene-pines-mussoorie-in05008
snowline-mussoorie-cottage-in05009,Snowline Mussoorie Cottage,Mussoorie,mussoorie,"504, Landour, Mall Road, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=snowline-mussoorie-cottage-in05009
himalayan-royal-mussoorie-in05010,Himalayan Royal Mussoorie,Mussoorie,mussoorie,"386, Picture Palace, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-royal-mussoorie-in05010
alpine-pines-mussoorie-in05011,Alpine Pines Mussoorie,Mussoorie,mussoorie,"227, Landour, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-pines-mussoorie-in05011
the-sapphire-cabin-mussoorie-in05012,The Sapphire Cabin Mussoorie,Mussoorie,mussoorie,"98, Camel's Back, Library, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-sapphire-cabin-mussoorie-in05012
apple-orchard-mussoorie-in05013,Apple Orchard Mussoorie,Mussoorie,mussoorie,"525, Library Bazaar, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=apple-orchard-mussoorie-in05013
himalayan-crystal-mussoorie-in05014,Himalayan Crystal Mussoorie,Mussoorie,mussoorie,"427, Happy Valley, Landour, Mussoorie, Uttarakhand 248179",,,4.9,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-crystal-mussoorie-in05014
mussoorie-mountain-inn-in05015,Mussoorie Mountain Inn,Mussoorie,mussoorie,"366, Mall Rd, Mall Road, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=mussoorie-mountain-inn-in05015
aria-valley-stay-mussoorie-in05016,Aria Valley Stay Mussoorie,Mussoorie,mussoorie,"23, Library Bazaar, Mall Road, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aria-valley-stay-mussoorie-in05016
misty-valley-stay-mussoorie-in05017,Misty Valley Stay Mussoorie,Mussoorie,mussoorie,"207, Picture Palace, Landour, Mussoorie, Uttarakhand 248179",,,4.8,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=misty-valley-stay-mussoorie-in05017
orchid-hideaway-mussoorie-in05018,Orchid Hideaway Mussoorie,Mussoorie,mussoorie,"134, Camel's Back, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=orchid-hideaway-mussoorie-in05018
himalayan-wooden-mussoorie-in05019,Himalayan Wooden Mussoorie,Mussoorie,mussoorie,"503, Kulri, Landour, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-wooden-mussoorie-in05019
vintage-hideaway-mussoorie-in05020,Vintage Hideaway Mussoorie,Mussoorie,mussoorie,"90, Landour, Landour, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=vintage-hideaway-mussoorie-in05020
crystal-hideaway-mussoorie-in05021,Crystal Hideaway Mussoorie,Mussoorie,mussoorie,"23, Picture Palace, Mall Road, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crystal-hideaway-mussoorie-in05021
maple-view-resort-mussoorie-in05022,Maple View Resort Mussoorie,Mussoorie,mussoorie,"181, Camel's Back, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=maple-view-resort-mussoorie-in05022
pearl-hideaway-mussoorie-in05023,Pearl Hideaway Mussoorie,Mussoorie,mussoorie,"582, Library Bazaar, Landour, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-hideaway-mussoorie-in05023
the-serene-cabin-mussoorie-in05024,The Serene Cabin Mussoorie,Mussoorie,mussoorie,"196, Camel's Back, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-serene-cabin-mussoorie-in05024
orchid-pines-mussoorie-in05025,Orchid Pines Mussoorie,Mussoorie,mussoorie,"19, Mall Rd, Mall Road, Mussoorie, Uttarakhand 248179",,,4.0,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=orchid-pines-mussoorie-in05025
emerald-pines-mussoorie-in05026,Emerald Pines Mussoorie,Mussoorie,mussoorie,"48, Camel's Back, Mall Road, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=emerald-pines-mussoorie-in05026
hotel-cosy-mussoorie-in05027,Hotel Cosy Mussoorie,Mussoorie,mussoorie,"104, Happy Valley, Library, Mussoorie, Uttarakhand 248179",,,4.8,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-cosy-mussoorie-in05027
wooden-hideaway-mussoorie-in05028,Wooden Hideaway Mussoorie,Mussoorie,mussoorie,"89, Landour, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wooden-hideaway-mussoorie-in05028
maple-cottage-mussoorie-in05029,Maple Cottage Mussoorie,Mussoorie,mussoorie,"211, Library Bazaar, Mall Road, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=maple-cottage-mussoorie-in05029
hotel-emerald-mussoorie-in05030,Hotel Emerald Mussoorie,Mussoorie,mussoorie,"469, Library Bazaar, Landour, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-emerald-mussoorie-in05030
mussoorie-hills-resort-in05031,Mussoorie Hills Resort,Mussoorie,mussoorie,"113, Picture Palace, Mall Road, Mussoorie, Uttarakhand 248179",,,4.0,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=mussoorie-hills-resort-in05031
aria-cottage-mussoorie-in05032,Aria Cottage Mussoorie,Mussoorie,mussoorie,"568, Picture Palace, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aria-cottage-mussoorie-in05032
himalayan-azure-mussoorie-in05033,Himalayan Azure Mussoorie,Mussoorie,mussoorie,"199, Happy Valley, Mall Road, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-azure-mussoorie-in05033
whispering-valley-stay-mussoorie-in05034,Whispering Valley Stay Mussoorie,Mussoorie,mussoorie,"553, Library Bazaar, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=whispering-valley-stay-mussoorie-in05034
aria-view-resort-mussoorie-in05035,Aria View Resort Mussoorie,Mussoorie,mussoorie,"529, Happy Valley, Landour, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aria-view-resort-mussoorie-in05035
heritage-pines-mussoorie-in05036,Heritage Pines Mussoorie,Mussoorie,mussoorie,"109, Happy Valley, Library, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=heritage-pines-mussoorie-in05036
hotel-heritage-mussoorie-in05037,Hotel Heritage Mussoorie,Mussoorie,mussoorie,"18, Landour, Landour, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-heritage-mussoorie-in05037
himalayan-saffron-mussoorie-in05038,Himalayan Saffron Mussoorie,Mussoorie,mussoorie,"413, Library Bazaar, Landour, Mussoorie, Uttarakhand 248179",,,4.0,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-saffron-mussoorie-in05038
hotel-aurora-mussoorie-in05039,Hotel Aurora Mussoorie,Mussoorie,mussoorie,"3, Camel's Back, Landour, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-aurora-mussoorie-in05039
azure-view-resort-mussoorie-in05040,Azure View Resort Mussoorie,Mussoorie,mussoorie,"502, Picture Palace, Mall Road, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=azure-view-resort-mussoorie-in05040
himalayan-marigold-mussoorie-in05041,Himalayan Marigold Mussoorie,Mussoorie,mussoorie,"483, Picture Palace, Landour, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-marigold-mussoorie-in05041
wooden-pines-mussoorie-in05042,Wooden Pines Mussoorie,Mussoorie,mussoorie,"437, Library Bazaar, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wooden-pines-mussoorie-in05042
royal-valley-stay-mussoorie-in05043,Royal Valley Stay Mussoorie,Mussoorie,mussoorie,"409, Mall Rd, Mall Road, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=royal-valley-stay-mussoorie-in05043
wooden-valley-stay-mussoorie-in05044,Wooden Valley Stay Mussoorie,Mussoorie,mussoorie,"337, Mall Rd, Library, Mussoorie, Uttarakhand 248179",,,4.8,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=wooden-valley-stay-mussoorie-in05044
the-alpine-cabin-mussoorie-in05045,The Alpine Cabin Mussoorie,Mussoorie,mussoorie,"75, Landour, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-alpine-cabin-mussoorie-in05045
orchid-valley-stay-mussoorie-in05046,Orchid Valley Stay Mussoorie,Mussoorie,mussoorie,"257, Mall Rd, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=orchid-valley-stay-mussoorie-in05046
marigold-valley-stay-mussoorie-in05047,Marigold Valley Stay Mussoorie,Mussoorie,mussoorie,"443, Library Bazaar, Library, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=marigold-valley-stay-mussoorie-in05047
sapphire-hideaway-mussoorie-in05048,Sapphire Hideaway Mussoorie,Mussoorie,mussoorie,"414, Kulri, Library, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sapphire-hideaway-mussoorie-in05048
vintage-pines-mussoorie-in05049,Vintage Pines Mussoorie,Mussoorie,mussoorie,"580, Picture Palace, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=vintage-pines-mussoorie-in05049
sunrise-hideaway-mussoorie-in05050,Sunrise Hideaway Mussoorie,Mussoorie,mussoorie,"454, Kulri, Library, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=sunrise-hideaway-mussoorie-in05050
the-pearl-cabin-mussoorie-in05051,The Pearl Cabin Mussoorie,Mussoorie,mussoorie,"530, Picture Palace, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.0,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-pearl-cabin-mussoorie-in05051
hotel-crown-mussoorie-in05052,Hotel Crown Mussoorie,Mussoorie,mussoorie,"312, Happy Valley, Mall Road, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-crown-mussoorie-in05052
aria-pines-mussoorie-in05053,Aria Pines Mussoorie,Mussoorie,mussoorie,"324, Library Bazaar, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aria-pines-mussoorie-in05053
pearl-valley-stay-mussoorie-in05054,Pearl Valley Stay Mussoorie,Mussoorie,mussoorie,"577, Library Bazaar, Landour, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=pearl-valley-stay-mussoorie-in05054
azure-hideaway-mussoorie-in05055,Azure Hideaway Mussoorie,Mussoorie,mussoorie,"274, Picture Palace, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=azure-hideaway-mussoorie-in05055
vintage-view-resort-mussoorie-in05056,Vintage View Resort Mussoorie,Mussoorie,mussoorie,"404, Library Bazaar, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=vintage-view-resort-mussoorie-in05056
imperial-hideaway-mussoorie-in05057,Imperial Hideaway Mussoorie,Mussoorie,mussoorie,"253, Mall Rd, Library, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=imperial-hideaway-mussoorie-in05057
saffron-view-resort-mussoorie-in05058,Saffron View Resort Mussoorie,Mussoorie,mussoorie,"446, Happy Valley, Mall Road, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=saffron-view-resort-mussoorie-in05058
hotel-misty-mussoorie-in05059,Hotel Misty Mussoorie,Mussoorie,mussoorie,"27, Mall Rd, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=hotel-misty-mussoorie-in05059
indigo-cottage-mussoorie-in05060,Indigo Cottage Mussoorie,Mussoorie,mussoorie,"469, Camel's Back, Mall Road, Mussoorie, Uttarakhand 248179",,,4.8,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=indigo-cottage-mussoorie-in05060
himalayan-alpine-mussoorie-in05061,Himalayan Alpine Mussoorie,Mussoorie,mussoorie,"211, Kulri, Landour, Mussoorie, Uttarakhand 248179",,,4.2,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-alpine-mussoorie-in05061
silver-cottage-mussoorie-in05062,Silver Cottage Mussoorie,Mussoorie,mussoorie,"450, Kulri, Mall Road, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=silver-cottage-mussoorie-in05062
casa-cottage-mussoorie-in05063,Casa Cottage Mussoorie,Mussoorie,mussoorie,"130, Picture Palace, Landour, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=casa-cottage-mussoorie-in05063
misty-hideaway-mussoorie-in05064,Misty Hideaway Mussoorie,Mussoorie,mussoorie,"432, Happy Valley, Library, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=misty-hideaway-mussoorie-in05064
silver-pines-mussoorie-in05065,Silver Pines Mussoorie,Mussoorie,mussoorie,"313, Landour, Mall Road, Mussoorie, Uttarakhand 248179",,,4.8,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=silver-pines-mussoorie-in05065
highland-valley-stay-mussoorie-in05066,Highland Valley Stay Mussoorie,Mussoorie,mussoorie,"268, Landour, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=highland-valley-stay-mussoorie-in05066
alpine-cottage-mussoorie-in05067,Alpine Cottage Mussoorie,Mussoorie,mussoorie,"258, Picture Palace, Library, Mussoorie, Uttarakhand 248179",,,4.9,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=alpine-cottage-mussoorie-in05067
crystal-cottage-mussoorie-in05068,Crystal Cottage Mussoorie,Mussoorie,mussoorie,"140, Camel's Back, Library, Mussoorie, Uttarakhand 248179",,,4.1,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=crystal-cottage-mussoorie-in05068
tranquil-cottage-mussoorie-in05069,Tranquil Cottage Mussoorie,Mussoorie,mussoorie,"405, Camel's Back, Landour, Mussoorie, Uttarakhand 248179",,,4.9,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=tranquil-cottage-mussoorie-in05069
himalayan-sapphire-mussoorie-in05070,Himalayan Sapphire Mussoorie,Mussoorie,mussoorie,"230, Landour, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.5,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-sapphire-mussoorie-in05070
aspen-hideaway-mussoorie-in05071,Aspen Hideaway Mussoorie,Mussoorie,mussoorie,"73, Kulri, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aspen-hideaway-mussoorie-in05071
marigold-cottage-mussoorie-in05072,Marigold Cottage Mussoorie,Mussoorie,mussoorie,"394, Landour, Library, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=marigold-cottage-mussoorie-in05072
himalayan-sunrise-mussoorie-in05073,Himalayan Sunrise Mussoorie,Mussoorie,mussoorie,"407, Camel's Back, Library, Mussoorie, Uttarakhand 248179",,,4.3,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=himalayan-sunrise-mussoorie-in05073
aspen-pines-mussoorie-in05074,Aspen Pines Mussoorie,Mussoorie,mussoorie,"328, Library Bazaar, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.7,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=aspen-pines-mussoorie-in05074
the-ocean-cabin-mussoorie-in05075,The Ocean Cabin Mussoorie,Mussoorie,mussoorie,"110, Happy Valley, Library, Mussoorie, Uttarakhand 248179",,,4.8,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-ocean-cabin-mussoorie-in05075
ocean-cottage-mussoorie-in05076,Ocean Cottage Mussoorie,Mussoorie,mussoorie,"7, Mall Rd, Picture Palace, Mussoorie, Uttarakhand 248179",,,4.6,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=ocean-cottage-mussoorie-in05076
the-indigo-cabin-mussoorie-in05077,The Indigo Cabin Mussoorie,Mussoorie,mussoorie,"545, Mall Rd, near Gun Hill, Mussoorie, Uttarakhand 248179",,,4.4,248179,,Cottage,yes,,,,,https://hotelzz.in/property.html?id=the-indigo-cabin-mussoorie-in05077
